iteration,seed,active_regimes,block_size,max_components,weight_threshold,alpha_prior,master_seed
2385,2808033980,4,120,10,0.05,0.1,42
2386,3884823294,8,120,10,0.05,0.1,42
2387,3022117868,4,120,10,0.05,0.1,42
2388,1376094817,5,120,10,0.05,0.1,42
2389,782973128,6,120,10,0.05,0.1,42
2390,2630275061,3,120,10,0.05,0.1,42
2391,3238508778,5,120,10,0.05,0.1,42
2392,3439100712,6,120,10,0.05,0.1,42
2393,773763837,7,120,10,0.05,0.1,42
2394,1056158912,5,120,10,0.05,0.1,42
2395,410409019,6,120,10,0.05,0.1,42
2396,2030882632,3,120,10,0.05,0.1,42
2397,1732815403,7,120,10,0.05,0.1,42
2398,223000633,4,120,10,0.05,0.1,42
2399,2755981865,5,120,10,0.05,0.1,42
2400,2129573210,5,120,10,0.05,0.1,42
2401,3008741558,4,120,10,0.05,0.1,42
2402,3414156556,6,120,10,0.05,0.1,42
2403,3202840234,5,120,10,0.05,0.1,42
2404,2869779241,5,120,10,0.05,0.1,42
2405,1705158081,3,120,10,0.05,0.1,42
2406,2153335402,5,120,10,0.05,0.1,42
2407,3764780552,4,120,10,0.05,0.1,42
2408,1630417594,4,120,10,0.05,0.1,42
2409,1196297645,4,120,10,0.05,0.1,42
2410,2583485135,5,120,10,0.05,0.1,42
2411,746721359,5,120,10,0.05,0.1,42
2412,4059908089,5,120,10,0.05,0.1,42
2413,373010776,6,120,10,0.05,0.1,42
2414,2100517952,3,120,10,0.05,0.1,42
2415,1127126467,5,120,10,0.05,0.1,42
2416,2123319803,3,120,10,0.05,0.1,42
2417,4135648099,3,120,10,0.05,0.1,42
2418,3878839617,5,120,10,0.05,0.1,42
2419,1650173590,4,120,10,0.05,0.1,42
2420,1298993545,6,120,10,0.05,0.1,42
2421,3013623235,4,120,10,0.05,0.1,42
2422,471927314,4,120,10,0.05,0.1,42
2423,397216064,7,120,10,0.05,0.1,42
2424,1261979500,4,120,10,0.05,0.1,42
2425,1263292335,6,120,10,0.05,0.1,42
2426,3970022290,5,120,10,0.05,0.1,42
2427,944499974,7,120,10,0.05,0.1,42
2428,2312971033,7,120,10,0.05,0.1,42
2429,699545809,4,120,10,0.05,0.1,42
2430,2807842095,6,120,10,0.05,0.1,42
2431,2917522056,3,120,10,0.05,0.1,42
2432,1288811749,5,120,10,0.05,0.1,42
2433,159310493,5,120,10,0.05,0.1,42
2434,389178945,3,120,10,0.05,0.1,42
2435,742125942,6,120,10,0.05,0.1,42
2436,3914202601,6,120,10,0.05,0.1,42
2437,3021872253,4,120,10,0.05,0.1,42
2438,4294838477,3,120,10,0.05,0.1,42
2439,2044951182,7,120,10,0.05,0.1,42
2440,638064156,4,120,10,0.05,0.1,42
2441,3217879343,7,120,10,0.05,0.1,42
2442,3909381943,4,120,10,0.05,0.1,42
2443,909065186,7,120,10,0.05,0.1,42
2444,1272316242,7,120,10,0.05,0.1,42
2445,3108869678,6,120,10,0.05,0.1,42
2446,2503260999,5,120,10,0.05,0.1,42
2447,2396222782,5,120,10,0.05,0.1,42
2448,2381319684,5,120,10,0.05,0.1,42
2449,732126784,5,120,10,0.05,0.1,42
2450,3253585054,5,120,10,0.05,0.1,42
2451,4274120460,3,120,10,0.05,0.1,42
2452,2315496295,4,120,10,0.05,0.1,42
2453,1254472870,6,120,10,0.05,0.1,42
2454,296759939,6,120,10,0.05,0.1,42
2455,1698080475,4,120,10,0.05,0.1,42
2456,3725104860,4,120,10,0.05,0.1,42
2457,3035842576,4,120,10,0.05,0.1,42
2458,380538013,5,120,10,0.05,0.1,42
2459,3613211920,7,120,10,0.05,0.1,42
2460,154408560,3,120,10,0.05,0.1,42
2461,2323776481,3,120,10,0.05,0.1,42
2462,4271619048,7,120,10,0.05,0.1,42
2463,1694316688,4,120,10,0.05,0.1,42
2464,2202632189,5,120,10,0.05,0.1,42
2465,3917768295,6,120,10,0.05,0.1,42
2466,1796986216,8,120,10,0.05,0.1,42
2467,1256208557,5,120,10,0.05,0.1,42
2468,2021910951,5,120,10,0.05,0.1,42
2469,1010670686,5,120,10,0.05,0.1,42
2470,76226232,5,120,10,0.05,0.1,42
2471,28648920,4,120,10,0.05,0.1,42
2472,1279410390,5,120,10,0.05,0.1,42
2473,2478560600,7,120,10,0.05,0.1,42
2474,1089115097,5,120,10,0.05,0.1,42
2475,4273511541,3,120,10,0.05,0.1,42
2476,3657532677,3,120,10,0.05,0.1,42
2477,1066019049,7,120,10,0.05,0.1,42
2478,3274453599,4,120,10,0.05,0.1,42
2479,1969334668,3,120,10,0.05,0.1,42
2480,83367052,3,120,10,0.05,0.1,42
2481,3317311577,7,120,10,0.05,0.1,42
2482,612742902,5,120,10,0.05,0.1,42
2483,1480012538,6,120,10,0.05,0.1,42
2484,1837500514,7,120,10,0.05,0.1,42
2485,1147051581,7,120,10,0.05,0.1,42
2486,1981124646,5,120,10,0.05,0.1,42
2487,3978069489,6,120,10,0.05,0.1,42
2488,2466928222,6,120,10,0.05,0.1,42
2489,77468797,4,120,10,0.05,0.1,42
2490,1544633122,4,120,10,0.05,0.1,42
2491,3238083148,4,120,10,0.05,0.1,42
2492,1642197541,7,120,10,0.05,0.1,42
2493,2239042582,4,120,10,0.05,0.1,42
2494,2514986900,6,120,10,0.05,0.1,42
2495,3837961647,3,120,10,0.05,0.1,42
2496,1975704822,6,120,10,0.05,0.1,42
2497,300619272,7,120,10,0.05,0.1,42
2498,4109366684,3,120,10,0.05,0.1,42
2499,2927175988,7,120,10,0.05,0.1,42
2500,3853045772,5,120,10,0.05,0.1,42
2501,3636293854,6,120,10,0.05,0.1,42
2502,2722096396,5,120,10,0.05,0.1,42
2503,396238579,6,120,10,0.05,0.1,42
2504,2110575832,5,120,10,0.05,0.1,42
2505,4183705533,5,120,10,0.05,0.1,42
2506,3211372890,6,120,10,0.05,0.1,42
2507,3524552153,7,120,10,0.05,0.1,42
2508,2409528346,6,120,10,0.05,0.1,42
2509,749291466,3,120,10,0.05,0.1,42
2510,1699150645,5,120,10,0.05,0.1,42
2511,886715703,6,120,10,0.05,0.1,42
2512,54386633,5,120,10,0.05,0.1,42
2513,1047117706,4,120,10,0.05,0.1,42
2514,1008740691,2,120,10,0.05,0.1,42
2515,1170864644,4,120,10,0.05,0.1,42
2516,4164244049,3,120,10,0.05,0.1,42
2517,3811520844,8,120,10,0.05,0.1,42
2518,1966556676,4,120,10,0.05,0.1,42
2519,1980973054,3,120,10,0.05,0.1,42
2520,1717092236,5,120,10,0.05,0.1,42
2521,699937115,6,120,10,0.05,0.1,42
2522,502904778,3,120,10,0.05,0.1,42
2523,1100992978,7,120,10,0.05,0.1,42
2524,3829591046,5,120,10,0.05,0.1,42
2525,3299130823,4,120,10,0.05,0.1,42
2526,4045825109,4,120,10,0.05,0.1,42
2527,2000671058,7,120,10,0.05,0.1,42
2528,1148146139,6,120,10,0.05,0.1,42
2529,4145187057,5,120,10,0.05,0.1,42
2530,177030398,6,120,10,0.05,0.1,42
2531,291506477,3,120,10,0.05,0.1,42
2532,2372130631,7,120,10,0.05,0.1,42
2533,98855303,6,120,10,0.05,0.1,42
2534,2591723593,4,120,10,0.05,0.1,42
2535,1804174820,6,120,10,0.05,0.1,42
2536,1213402567,6,120,10,0.05,0.1,42
2537,1132070297,8,120,10,0.05,0.1,42
2538,1425684425,4,120,10,0.05,0.1,42
2539,367204654,3,120,10,0.05,0.1,42
2540,3130104469,2,120,10,0.05,0.1,42
2541,1835933197,6,120,10,0.05,0.1,42
2542,3825722740,5,120,10,0.05,0.1,42
2543,983866441,5,120,10,0.05,0.1,42
2544,2938127956,7,120,10,0.05,0.1,42
2545,3813501614,3,120,10,0.05,0.1,42
2546,516799678,6,120,10,0.05,0.1,42
2547,1832319483,5,120,10,0.05,0.1,42
2548,1383627932,4,120,10,0.05,0.1,42
2549,1954336287,4,120,10,0.05,0.1,42
2550,3799848014,5,120,10,0.05,0.1,42
2551,3634574926,7,120,10,0.05,0.1,42
2552,3295941152,5,120,10,0.05,0.1,42
2553,143595628,6,120,10,0.05,0.1,42
2554,4051314249,4,120,10,0.05,0.1,42
2555,1030133803,5,120,10,0.05,0.1,42
2556,349710364,5,120,10,0.05,0.1,42
2557,274619709,5,120,10,0.05,0.1,42
2558,3775669119,6,120,10,0.05,0.1,42
2559,3891929239,5,120,10,0.05,0.1,42
2560,224087919,4,120,10,0.05,0.1,42
2561,3721148975,7,120,10,0.05,0.1,42
2562,2581596307,4,120,10,0.05,0.1,42
2563,3308185699,4,120,10,0.05,0.1,42
2564,2878494006,3,120,10,0.05,0.1,42
2565,3522409872,3,120,10,0.05,0.1,42
2566,3800184241,8,120,10,0.05,0.1,42
2567,2836953717,6,120,10,0.05,0.1,42
2568,294515609,5,120,10,0.05,0.1,42
2569,1800876468,3,120,10,0.05,0.1,42
2570,3348652459,5,120,10,0.05,0.1,42
2571,3208733324,5,120,10,0.05,0.1,42
2572,849593895,5,120,10,0.05,0.1,42
2573,3928863054,7,120,10,0.05,0.1,42
2574,799687129,3,120,10,0.05,0.1,42
2575,4175639310,6,120,10,0.05,0.1,42
2576,2046906357,3,120,10,0.05,0.1,42
2577,2354974141,3,120,10,0.05,0.1,42
2578,2340663024,5,120,10,0.05,0.1,42
2579,1305322496,3,120,10,0.05,0.1,42
2580,2446924477,3,120,10,0.05,0.1,42
2581,798551547,7,120,10,0.05,0.1,42
2582,952187890,3,120,10,0.05,0.1,42
2583,4279200994,5,120,10,0.05,0.1,42
2584,692386704,5,120,10,0.05,0.1,42
2585,198640436,6,120,10,0.05,0.1,42
2586,1879337527,6,120,10,0.05,0.1,42
2587,2169092868,2,120,10,0.05,0.1,42
2588,2644438234,8,120,10,0.05,0.1,42
2589,1167134962,3,120,10,0.05,0.1,42
2590,1427665003,7,120,10,0.05,0.1,42
2591,2762279112,5,120,10,0.05,0.1,42
2592,3443778551,6,120,10,0.05,0.1,42
2593,668097585,5,120,10,0.05,0.1,42
2594,4141033632,3,120,10,0.05,0.1,42
2595,955087520,6,120,10,0.05,0.1,42
2596,4241006572,5,120,10,0.05,0.1,42
2597,955176077,3,120,10,0.05,0.1,42
2598,340954721,8,120,10,0.05,0.1,42
2599,3153514395,7,120,10,0.05,0.1,42
2600,4161865349,7,120,10,0.05,0.1,42
2601,1473250611,5,120,10,0.05,0.1,42
2602,1400021057,5,120,10,0.05,0.1,42
2603,3648351160,3,120,10,0.05,0.1,42
2604,3110170725,4,120,10,0.05,0.1,42
2605,1453405634,7,120,10,0.05,0.1,42
2606,3907074450,7,120,10,0.05,0.1,42
2607,1707329838,5,120,10,0.05,0.1,42
2608,115268778,6,120,10,0.05,0.1,42
2609,2864665436,7,120,10,0.05,0.1,42
2610,3782169372,6,120,10,0.05,0.1,42
2611,1178434800,4,120,10,0.05,0.1,42
2612,2829592396,3,120,10,0.05,0.1,42
2613,3299431114,8,120,10,0.05,0.1,42
2614,3440511777,2,120,10,0.05,0.1,42
2615,3103064088,8,120,10,0.05,0.1,42
2616,1667116042,5,120,10,0.05,0.1,42
2617,280599642,5,120,10,0.05,0.1,42
2618,1661633593,3,120,10,0.05,0.1,42
2619,1176571244,7,120,10,0.05,0.1,42
2620,2302553338,4,120,10,0.05,0.1,42
2621,3151300278,5,120,10,0.05,0.1,42
2622,1975740336,4,120,10,0.05,0.1,42
2623,3711192153,8,120,10,0.05,0.1,42
2624,2927736245,5,120,10,0.05,0.1,42
2625,1279213532,5,120,10,0.05,0.1,42
2626,3407407723,6,120,10,0.05,0.1,42
2627,2372360746,6,120,10,0.05,0.1,42
2628,2350451645,3,120,10,0.05,0.1,42
2629,4133167672,4,120,10,0.05,0.1,42
2630,3633250237,2,120,10,0.05,0.1,42
2631,1197055540,8,120,10,0.05,0.1,42
2632,2464614899,4,120,10,0.05,0.1,42
2633,2260253787,4,120,10,0.05,0.1,42
2634,944180852,7,120,10,0.05,0.1,42
2635,497752678,5,120,10,0.05,0.1,42
2636,1062347478,5,120,10,0.05,0.1,42
2637,1612601213,4,120,10,0.05,0.1,42
2638,902056887,7,120,10,0.05,0.1,42
2639,2916449336,8,120,10,0.05,0.1,42
2640,1871694203,6,120,10,0.05,0.1,42
2641,3851819125,3,120,10,0.05,0.1,42
2642,527837701,5,120,10,0.05,0.1,42
2643,3036756684,5,120,10,0.05,0.1,42
2644,799341504,5,120,10,0.05,0.1,42
2645,1686215394,6,120,10,0.05,0.1,42
2646,2173211323,4,120,10,0.05,0.1,42
2647,2831069523,4,120,10,0.05,0.1,42
2648,836188675,7,120,10,0.05,0.1,42
2649,3110911375,3,120,10,0.05,0.1,42
2650,2555359868,5,120,10,0.05,0.1,42
2651,98592173,8,120,10,0.05,0.1,42
2652,1267300813,2,120,10,0.05,0.1,42
2653,1482530110,6,120,10,0.05,0.1,42
2654,4040000958,3,120,10,0.05,0.1,42
2655,1063078192,4,120,10,0.05,0.1,42
2656,863974603,5,120,10,0.05,0.1,42
2657,939639778,3,120,10,0.05,0.1,42
2658,23752473,4,120,10,0.05,0.1,42
2659,362347989,7,120,10,0.05,0.1,42
2660,2275601286,4,120,10,0.05,0.1,42
2661,2681976760,4,120,10,0.05,0.1,42
2662,3447596877,6,120,10,0.05,0.1,42
2663,178762954,4,120,10,0.05,0.1,42
2664,1519146264,6,120,10,0.05,0.1,42
2665,599658845,6,120,10,0.05,0.1,42
2666,3609351185,5,120,10,0.05,0.1,42
2667,1895115832,7,120,10,0.05,0.1,42
2668,3548471685,3,120,10,0.05,0.1,42
2669,2552235843,4,120,10,0.05,0.1,42
2670,3075495459,4,120,10,0.05,0.1,42
2671,2302345175,5,120,10,0.05,0.1,42
2672,465807543,5,120,10,0.05,0.1,42
2673,637227032,2,120,10,0.05,0.1,42
2674,3268870308,6,120,10,0.05,0.1,42
2675,1324263971,6,120,10,0.05,0.1,42
2676,1244533450,8,120,10,0.05,0.1,42
2677,2828087026,4,120,10,0.05,0.1,42
2678,1783544957,4,120,10,0.05,0.1,42
2679,120699356,6,120,10,0.05,0.1,42
2680,643788299,5,120,10,0.05,0.1,42
2681,1593385498,6,120,10,0.05,0.1,42
2682,780196275,4,120,10,0.05,0.1,42
2683,1206497956,7,120,10,0.05,0.1,42
2684,1991659634,5,120,10,0.05,0.1,42
2685,388075074,4,120,10,0.05,0.1,42
2686,2978485243,7,120,10,0.05,0.1,42
2687,1718808863,5,120,10,0.05,0.1,42
2688,2068828027,3,120,10,0.05,0.1,42
2689,4263972292,4,120,10,0.05,0.1,42
2690,2334734938,6,120,10,0.05,0.1,42
2691,2051016461,5,120,10,0.05,0.1,42
2692,3173494147,4,120,10,0.05,0.1,42
2693,2618469489,5,120,10,0.05,0.1,42
2694,3542443030,7,120,10,0.05,0.1,42
2695,3643767362,4,120,10,0.05,0.1,42
2696,2030802207,5,120,10,0.05,0.1,42
2697,3110698890,7,120,10,0.05,0.1,42
2698,4252384069,4,120,10,0.05,0.1,42
2699,1634028712,6,120,10,0.05,0.1,42
2700,1433768945,4,120,10,0.05,0.1,42
2701,2065325177,4,120,10,0.05,0.1,42
2702,1866342733,3,120,10,0.05,0.1,42
2703,3868425598,6,120,10,0.05,0.1,42
2704,2672500927,6,120,10,0.05,0.1,42
2705,2394481499,6,120,10,0.05,0.1,42
2706,1197343277,6,120,10,0.05,0.1,42
2707,1803571789,4,120,10,0.05,0.1,42
2708,170841930,6,120,10,0.05,0.1,42
2709,1948686917,5,120,10,0.05,0.1,42
2710,3612357731,3,120,10,0.05,0.1,42
2711,1626276610,6,120,10,0.05,0.1,42
2712,771270956,4,120,10,0.05,0.1,42
2713,732094273,8,120,10,0.05,0.1,42
2714,615128729,3,120,10,0.05,0.1,42
2715,3806685352,7,120,10,0.05,0.1,42
2716,562444994,4,120,10,0.05,0.1,42
2717,57770514,6,120,10,0.05,0.1,42
2718,3973376423,4,120,10,0.05,0.1,42
2719,1931939658,3,120,10,0.05,0.1,42
2720,1469476642,4,120,10,0.05,0.1,42
2721,359633548,6,120,10,0.05,0.1,42
2722,380692675,5,120,10,0.05,0.1,42
2723,4168182332,7,120,10,0.05,0.1,42
2724,2672333420,4,120,10,0.05,0.1,42
2725,3342360411,5,120,10,0.05,0.1,42
2726,180449522,8,120,10,0.05,0.1,42
2727,1202127818,4,120,10,0.05,0.1,42
2728,570452628,5,120,10,0.05,0.1,42
2729,2966912564,7,120,10,0.05,0.1,42
2730,915482018,4,120,10,0.05,0.1,42
2731,52068823,3,120,10,0.05,0.1,42
2732,2446215882,7,120,10,0.05,0.1,42
2733,216535947,4,120,10,0.05,0.1,42
2734,2453611340,8,120,10,0.05,0.1,42
2735,3518868816,3,120,10,0.05,0.1,42
2736,1242367609,8,120,10,0.05,0.1,42
2737,125297300,4,120,10,0.05,0.1,42
2738,1200920039,2,120,10,0.05,0.1,42
2739,992195054,6,120,10,0.05,0.1,42
2740,982244207,7,120,10,0.05,0.1,42
2741,1358664344,6,120,10,0.05,0.1,42
2742,2256740528,6,120,10,0.05,0.1,42
2743,2620855514,6,120,10,0.05,0.1,42
2744,4077531742,7,120,10,0.05,0.1,42
2745,3662561965,6,120,10,0.05,0.1,42
2746,3843154466,6,120,10,0.05,0.1,42
2747,906505541,3,120,10,0.05,0.1,42
2748,839253441,7,120,10,0.05,0.1,42
2749,1890941398,5,120,10,0.05,0.1,42
2750,3950123265,8,120,10,0.05,0.1,42
2751,2952711827,4,120,10,0.05,0.1,42
2752,1174938428,5,120,10,0.05,0.1,42
2753,515436891,2,120,10,0.05,0.1,42
2754,3348137699,4,120,10,0.05,0.1,42
2755,726567939,6,120,10,0.05,0.1,42
2756,82179393,4,120,10,0.05,0.1,42
2757,3702029515,5,120,10,0.05,0.1,42
2758,2116450581,6,120,10,0.05,0.1,42
2759,3025935665,8,120,10,0.05,0.1,42
2760,1109387019,6,120,10,0.05,0.1,42
2761,264325410,6,120,10,0.05,0.1,42
2762,2400966952,6,120,10,0.05,0.1,42
2763,2232636126,7,120,10,0.05,0.1,42
2764,885791560,6,120,10,0.05,0.1,42
2765,691948125,4,120,10,0.05,0.1,42
2766,2769156990,2,120,10,0.05,0.1,42
2767,1114760092,4,120,10,0.05,0.1,42
2768,1026106845,6,120,10,0.05,0.1,42
2769,4135649123,3,120,10,0.05,0.1,42
2770,215701928,8,120,10,0.05,0.1,42
2771,2615624746,4,120,10,0.05,0.1,42
2772,3971861209,2,120,10,0.05,0.1,42
2773,903413691,7,120,10,0.05,0.1,42
2774,2751985460,4,120,10,0.05,0.1,42
2775,2592699236,3,120,10,0.05,0.1,42
2776,1199428265,7,120,10,0.05,0.1,42
2777,342819980,3,120,10,0.05,0.1,42
2778,3944063270,4,120,10,0.05,0.1,42
2779,439921269,5,120,10,0.05,0.1,42
2780,257854234,3,120,10,0.05,0.1,42
2781,2041641171,3,120,10,0.05,0.1,42
2782,834913456,5,120,10,0.05,0.1,42
2783,1338050988,5,120,10,0.05,0.1,42
2784,2467807907,4,120,10,0.05,0.1,42
2785,1228648152,5,120,10,0.05,0.1,42
2786,2011363729,4,120,10,0.05,0.1,42
2787,382283396,7,120,10,0.05,0.1,42
2788,2715023351,7,120,10,0.05,0.1,42
2789,3426007127,6,120,10,0.05,0.1,42
2790,1885518417,6,120,10,0.05,0.1,42
2791,3481551337,4,120,10,0.05,0.1,42
2792,2200011445,3,120,10,0.05,0.1,42
2793,1052966944,7,120,10,0.05,0.1,42
2794,1282731847,6,120,10,0.05,0.1,42
2795,3575052763,3,120,10,0.05,0.1,42
2796,4071419560,7,120,10,0.05,0.1,42
2797,2490629904,6,120,10,0.05,0.1,42
2798,2765710762,5,120,10,0.05,0.1,42
2799,3757087005,6,120,10,0.05,0.1,42
2800,2704966734,3,120,10,0.05,0.1,42
2801,2562070869,3,120,10,0.05,0.1,42
2802,935122383,3,120,10,0.05,0.1,42
2803,2227810308,5,120,10,0.05,0.1,42
2804,1719323806,5,120,10,0.05,0.1,42
2805,3897383470,6,120,10,0.05,0.1,42
2806,155959160,3,120,10,0.05,0.1,42
2807,3570817595,6,120,10,0.05,0.1,42
2808,4285754663,5,120,10,0.05,0.1,42
2809,3161076873,7,120,10,0.05,0.1,42
2810,1285249960,6,120,10,0.05,0.1,42
2811,745826617,3,120,10,0.05,0.1,42
2812,181744145,4,120,10,0.05,0.1,42
2813,1019345314,5,120,10,0.05,0.1,42
2814,1675157931,6,120,10,0.05,0.1,42
2815,2040536781,5,120,10,0.05,0.1,42
2816,3132900488,5,120,10,0.05,0.1,42
2817,2059380060,3,120,10,0.05,0.1,42
2818,3089197394,4,120,10,0.05,0.1,42
2819,1347624222,4,120,10,0.05,0.1,42
2820,458973695,7,120,10,0.05,0.1,42
2821,1931358077,7,120,10,0.05,0.1,42
2822,941535021,4,120,10,0.05,0.1,42
2823,3125266730,3,120,10,0.05,0.1,42
2824,2953162257,7,120,10,0.05,0.1,42
2825,1893151284,7,120,10,0.05,0.1,42
2826,1203675533,8,120,10,0.05,0.1,42
2827,4160849356,6,120,10,0.05,0.1,42
2828,3013231390,7,120,10,0.05,0.1,42
2829,4025355405,7,120,10,0.05,0.1,42
2830,3982279471,4,120,10,0.05,0.1,42
2831,4166751158,4,120,10,0.05,0.1,42
2832,2376137812,3,120,10,0.05,0.1,42
2833,822823144,9,120,10,0.05,0.1,42
2834,1085547975,4,120,10,0.05,0.1,42
2835,3143381649,5,120,10,0.05,0.1,42
2836,1902278150,3,120,10,0.05,0.1,42
2837,2968984212,5,120,10,0.05,0.1,42
2838,4094203707,5,120,10,0.05,0.1,42
2839,1835425419,4,120,10,0.05,0.1,42
2840,1179273374,6,120,10,0.05,0.1,42
2841,2533943275,3,120,10,0.05,0.1,42
2842,4226851267,4,120,10,0.05,0.1,42
2843,2244140943,3,120,10,0.05,0.1,42
2844,2545810169,4,120,10,0.05,0.1,42
2845,2123248621,2,120,10,0.05,0.1,42
2846,3107322950,4,120,10,0.05,0.1,42
2847,2306327834,3,120,10,0.05,0.1,42
2848,3683103027,5,120,10,0.05,0.1,42
2849,2010084396,6,120,10,0.05,0.1,42
2850,1303598016,4,120,10,0.05,0.1,42
2851,2585622608,4,120,10,0.05,0.1,42
2852,4064062744,4,120,10,0.05,0.1,42
2853,3813213994,6,120,10,0.05,0.1,42
2854,4177961781,6,120,10,0.05,0.1,42
2855,707214922,5,120,10,0.05,0.1,42
2856,1160478655,8,120,10,0.05,0.1,42
2857,1131968923,7,120,10,0.05,0.1,42
2858,2964947850,2,120,10,0.05,0.1,42
2859,83941325,5,120,10,0.05,0.1,42
2860,2215477513,5,120,10,0.05,0.1,42
2861,626650682,7,120,10,0.05,0.1,42
2862,3518185664,6,120,10,0.05,0.1,42
2863,3244264882,7,120,10,0.05,0.1,42
2864,1048586484,6,120,10,0.05,0.1,42
2865,3647944844,8,120,10,0.05,0.1,42
2866,225115929,6,120,10,0.05,0.1,42
2867,2716400421,8,120,10,0.05,0.1,42
2868,981479780,7,120,10,0.05,0.1,42
2869,3819990483,6,120,10,0.05,0.1,42
2870,3483322796,6,120,10,0.05,0.1,42
2871,1972383101,2,120,10,0.05,0.1,42
2872,3906954123,3,120,10,0.05,0.1,42
2873,1646847691,3,120,10,0.05,0.1,42
2874,585827800,5,120,10,0.05,0.1,42
2875,3250498291,5,120,10,0.05,0.1,42
2876,2939653875,3,120,10,0.05,0.1,42
2877,4043945066,7,120,10,0.05,0.1,42
2878,3555590557,4,120,10,0.05,0.1,42
2879,1387946967,3,120,10,0.05,0.1,42
2880,2847293058,4,120,10,0.05,0.1,42
2881,414442320,4,120,10,0.05,0.1,42
2882,3793322858,6,120,10,0.05,0.1,42
2883,1600956449,6,120,10,0.05,0.1,42
2884,2292484864,6,120,10,0.05,0.1,42
2885,1545928774,4,120,10,0.05,0.1,42
2886,1203675277,4,120,10,0.05,0.1,42
2887,2906051675,2,120,10,0.05,0.1,42
2888,2407127149,7,120,10,0.05,0.1,42
2889,3209137572,5,120,10,0.05,0.1,42
2890,198802922,6,120,10,0.05,0.1,42
2891,1220767502,6,120,10,0.05,0.1,42
2892,3387248737,4,120,10,0.05,0.1,42
2893,1324867988,4,120,10,0.05,0.1,42
2894,3312843526,6,120,10,0.05,0.1,42
2895,1513434072,6,120,10,0.05,0.1,42
2896,2193514570,6,120,10,0.05,0.1,42
2897,387736319,3,120,10,0.05,0.1,42
2898,1748049218,5,120,10,0.05,0.1,42
2899,619219749,2,120,10,0.05,0.1,42
2900,1809202098,6,120,10,0.05,0.1,42
2901,2827116257,3,120,10,0.05,0.1,42
2902,3264803243,5,120,10,0.05,0.1,42
2903,2996177787,3,120,10,0.05,0.1,42
2904,996359351,7,120,10,0.05,0.1,42
2905,2835338268,6,120,10,0.05,0.1,42
2906,1627065032,5,120,10,0.05,0.1,42
2907,3985173957,4,120,10,0.05,0.1,42
2908,3473203520,7,120,10,0.05,0.1,42
2909,777782079,5,120,10,0.05,0.1,42
2910,2166314092,3,120,10,0.05,0.1,42
2911,1855944946,6,120,10,0.05,0.1,42
2912,3888981113,5,120,10,0.05,0.1,42
2913,2045020679,4,120,10,0.05,0.1,42
2914,3133084876,4,120,10,0.05,0.1,42
2915,3884707782,5,120,10,0.05,0.1,42
2916,2635265334,6,120,10,0.05,0.1,42
2917,2535634753,4,120,10,0.05,0.1,42
2918,3109098338,6,120,10,0.05,0.1,42
2919,3745546541,3,120,10,0.05,0.1,42
2920,794764491,4,120,10,0.05,0.1,42
2921,387923452,4,120,10,0.05,0.1,42
2922,1662820399,6,120,10,0.05,0.1,42
2923,1191656394,6,120,10,0.05,0.1,42
2924,244654225,6,120,10,0.05,0.1,42
2925,74064649,5,120,10,0.05,0.1,42
2926,2639084606,8,120,10,0.05,0.1,42
2927,3989240619,3,120,10,0.05,0.1,42
2928,1420606424,5,120,10,0.05,0.1,42
2929,1058722553,6,120,10,0.05,0.1,42
2930,1932751168,3,120,10,0.05,0.1,42
2931,1955295302,6,120,10,0.05,0.1,42
2932,2960172180,4,120,10,0.05,0.1,42
2933,1715996715,6,120,10,0.05,0.1,42
2934,3137809716,5,120,10,0.05,0.1,42
2935,4163151561,2,120,10,0.05,0.1,42
2936,2367064386,4,120,10,0.05,0.1,42
2937,61343563,6,120,10,0.05,0.1,42
2938,1268874386,7,120,10,0.05,0.1,42
2939,2884615842,7,120,10,0.05,0.1,42
2940,1027481594,6,120,10,0.05,0.1,42
2941,2856598311,7,120,10,0.05,0.1,42
2942,698960858,5,120,10,0.05,0.1,42
2943,4098409253,3,120,10,0.05,0.1,42
2944,1720293053,5,120,10,0.05,0.1,42
2945,2872721625,9,120,10,0.05,0.1,42
2946,260767481,7,120,10,0.05,0.1,42
2947,1713765224,6,120,10,0.05,0.1,42
2948,1495782787,5,120,10,0.05,0.1,42
2949,889265506,3,120,10,0.05,0.1,42
2950,835536638,3,120,10,0.05,0.1,42
2951,2141076723,4,120,10,0.05,0.1,42
2952,2348852244,7,120,10,0.05,0.1,42
2953,2020750993,5,120,10,0.05,0.1,42
2954,1377653806,5,120,10,0.05,0.1,42
2955,1223951673,5,120,10,0.05,0.1,42
2956,1610063219,6,120,10,0.05,0.1,42
2957,2803345524,4,120,10,0.05,0.1,42
2958,113510583,6,120,10,0.05,0.1,42
2959,4249601702,5,120,10,0.05,0.1,42
2960,581572958,6,120,10,0.05,0.1,42
2961,996363904,5,120,10,0.05,0.1,42
2962,3141090890,6,120,10,0.05,0.1,42
2963,2052072349,3,120,10,0.05,0.1,42
2964,674885981,2,120,10,0.05,0.1,42
2965,813057557,6,120,10,0.05,0.1,42
2966,3057251594,4,120,10,0.05,0.1,42
2967,260934752,5,120,10,0.05,0.1,42
2968,2488390789,6,120,10,0.05,0.1,42
2969,1328755664,7,120,10,0.05,0.1,42
2970,3482760613,7,120,10,0.05,0.1,42
2971,289389426,3,120,10,0.05,0.1,42
